id,code_soato,name_ru,name_uz,district_id,district_code_soato
1272,1714237803,ССГ Огасарай,Og‘asaray QFY,493,1714237
1273,1714237805,ССГ Алмас,Olmos QFY,493,1714237
1274,1714237807,ССГ Ахча,Axcha QFY,493,1714237
1275,1714237812,ССГ Варзик,Varzik QFY,493,1714237
1276,1714237823,ССГ Гова,G‘ova QFY,493,1714237
1277,1714237834,ССГ Каркидон,Karkidon QFY,493,1714237
1278,1714237848,ССГ Хисарак,Xisorak QFY,493,1714237
1279,1714237859,ССГ Баймак,Baymoq QFY,493,1714237
1280,1714237870,ССГ Шуркент,Sho‘rkent QFY,493,1714237
1281,1714237875,ССГ Карнан,Karnon QFY,493,1714237
1282,1714237880,ССГ Шаян,Shoyon QFY,493,1714237
1283,1714242551,городской посёлок Янгикурган,Yangiqo‘rg‘on shaharchasi,494,1714242
1284,1714242553,городской посёлок Бекобод,Bekobod shaharchasi,494,1714242
1285,1714242555,городской посёлок Говазон,G‘ovazon shaharchasi,494,1714242
1286,1714242557,городской посёлок Заркент,Zarkent shaharchasi,494,1714242
1712,1722220855,ССГ Пахтаабад,Paxtaobod QFY,520,1722220
1287,1714242559,городской посёлок Искавот,Iskavot shaharchasi,494,1714242
1288,1714242561,городской посёлок Калишох,Kalisho shaharchasi,494,1714242
1289,1714242563,городской посёлок Кизилкиек,Qizil qiyoq shaharchasi,494,1714242
1290,1714242565,городской посёлок Кораенгок,Qorayong‘oq shaharchasi,494,1714242
1291,1714242567,городской посёлок Кораполвон,Qorapolvon shaharchasi,494,1714242
1292,1714242569,городской посёлок Корачашуркент,Qorachasho‘rkent shaharchasi,494,1714242
1293,1714242571,городской посёлок Кукер,Ko‘kyor shaharchasi,494,1714242
1294,1714242573,городской посёлок Навкент,Navkent shaharchasi,494,1714242
1295,1714242575,городской посёлок Нанай,Nanay shaharchasi,494,1714242
1296,1714242577,городской посёлок Парамон,Poromon shaharchasi,494,1714242
1297,1714242579,городской посёлок Ровут,Rovot shaharchasi,494,1714242
1298,1714242581,городской посёлок Сангистон,Sangiston shaharchasi,494,1714242
1299,1714242583,городской посёлок Солман,Salmon shaharchasi,494,1714242
1300,1714242585,городской посёлок Хужашуркент,Xo‘jasho‘rkent shaharchasi,494,1714242
1301,1714242587,городской посёлок Юмалок тепа,Yumaloqtepa shaharchasi,494,1714242
1302,1714242810,ССГ Бекабад,Bekobod QFY,494,1714242
1303,1714242813,ССГ Бирлашкан,Birlashkan QFY,494,1714242
1304,1714242824,ССГ Зарбдор,Zarbdor QFY,494,1714242
1305,1714242830,ССГ Заркент,Zarkent QFY,494,1714242
1306,1714242840,ССГ Карапалван,Qorapolvon QFY,494,1714242
1307,1714242846,ССГ Шарк юлдузи,Sharq yulduzi QFY,494,1714242
1308,1714242859,ССГ Нанай,Nanay QFY,494,1714242
1309,1714242862,ССГ Новкент,Navkent QFY,494,1714242
1310,1714242865,ССГ Парамон,Poromon QFY,494,1714242
1311,1714242871,ССГ Истиклол,Istiqlol QFY,494,1714242
1312,1714242875,ССГ Наврузабад,Navro‘zobod QFY,494,1714242
1319,1718203565,городской посёлок Ойтамгали,Oytamg‘ali shaharchasi,503,1718203
1320,1718203567,городской посёлок Окдаре,Oqdaryo shaharchasi,503,1718203
1321,1718203569,городской посёлок Янгикургон,Yangiqo‘rg‘on shaharchasi,503,1718203
1322,1718203571,городской посёлок Янгиабад,Yangiobod shaharchasi,503,1718203
1323,1718203816,ССГ Зарафшан,Zarafshon QFY,503,1718203
1324,1718203820,ССГ Каратери,Qorateri QFY,503,1718203
1325,1718203822,ССГ Навои,A.Navoiy QFY,503,1718203
1326,1718203833,ССГ Примкент,Primkent QFY,503,1718203
1327,1718203844,ССГ Янгикент,Yangikent QFY,503,1718203
1328,1718203855,ССГ Янгикурган,Yangiqo‘rg‘on QFY,503,1718203
1329,1718206501,город Булунгур,Bulung‘ur shahri,495,1718206
1330,1718206553,городской посёлок Килдон,Kildon shaharchasi,495,1718206
1331,1718206556,городской посёлок Сохибкор,Soxibkor shaharchasi,495,1718206
1332,1718206559,городской посёлок Богбон,Bog‘bon shaharchasi,495,1718206
1333,1718206811,ССГ Бешкутан,Beshqo‘ton QFY,495,1718206
1334,1718206840,ССГ Кильдан,Kildon QFY,495,1718206
1335,1718206845,ССГ Кулчабий,Kulchabiy QFY,495,1718206
1336,1718206850,ССГ Уртабулак,O‘rtabuloq QFY,495,1718206
1337,1718206856,ССГ им. Навои,Navoiy nomli QFY,495,1718206
1338,1718206867,ССГ Сахибкор,Soxibkor QFY,495,1718206
1339,1718206878,ССГ им. Ф. Юлдашева,F.Yo‘ldoshev nomli QFY,495,1718206
1340,1718209501,город Джамбай,Jomboy shahri,496,1718209
1341,1718209554,городской посёлок Дехконабад,Dehqonobod shaharchasi,496,1718209
1342,1718209558,городской посёлок Эски Джомбой,Eski Jomboy shaharchasi,496,1718209
1343,1718209564,городской посёлок Хужа,Xo‘ja shaharchasi,496,1718209
1344,1718209568,городской посёлок Газира,G‘azira shaharchasi,496,1718209
1345,1718209574,городской посёлок Катта кишлак,Kattaqishloq shaharchasi,496,1718209
1346,1718209820,ССГ Дехканабад,Dehqonobod QFY,496,1718209
1347,1718209822,ССГ Джамбай,Jomboy QFY,496,1718209
1348,1718209833,ССГ Джурият,Juriyat QFY,496,1718209
1349,1718209844,ССГ Кангли,Qangli QFY,496,1718209
1350,1718209848,ССГ Карамуюн,Qoramuyin QFY,496,1718209
1351,1718209855,ССГ Кунград,Qo‘ng‘irot QFY,496,1718209
1352,1718209866,ССГ Холвай,Xolvoyi QFY,496,1718209
1353,1718209870,ССГ Шеркурган,Sherqo‘rg‘on QFY,496,1718209
1354,1718212501,город Иштыхан,Ishtixon shahri,497,1718212
1355,1718212555,городской посёлок Митан,Mitan shaharchasi,497,1718212
1356,1718212557,городской посёлок Азамат,Azamat shaharchasi,497,1718212
1357,1718212559,городской посёлок Дамарик,Damariq shaharchasi,497,1718212
1358,1718212561,городской посёлок Бахрин,Bahrin shaharchasi,497,1718212
1359,1718212563,городской посёлок Киркйигит,Qirqyigit shaharchasi,497,1718212
1360,1718212565,городской посёлок Одил,Odil shaharchasi,497,1718212
1361,1718212567,городской посёлок Сугот,Sug‘ot shaharchasi,497,1718212
1362,1718212569,городской посёлок Халкабад,Xalqobod shaharchasi,497,1718212
1363,1718212571,городской посёлок Шайхислом,Shayxislom shaharchasi,497,1718212
1364,1718212573,городской посёлок Шейхлар,Sheyxlar shaharchasi,497,1718212
1365,1718212575,городской посёлок Янгикент,Yangikent shaharchasi,497,1718212
1366,1718212577,городской посёлок Янгиработ,Yangirabot shaharchasi,497,1718212
1367,1718212803,ССГ Азамат,Azamat QFY,497,1718212
1368,1718212818,ССГ Зарбанд,Zarband QFY,497,1718212
1369,1718212824,ССГ Курли,Qurli QFY,497,1718212
1370,1718212844,ССГ Чардара,Chordara QFY,497,1718212
1371,1718212855,ССГ Рават,Ravot QFY,497,1718212
1372,1718212866,ССГ Уртакишлак,O‘rtaqishloq QFY,497,1718212
1373,1718212877,ССГ Хакикат,Haqiqat QFY,497,1718212
1374,1718212879,ССГ Халкабад,Halqabod QFY,497,1718212
1375,1718212888,ССГ Файзиабад,Fayziobod QFY,497,1718212
1376,1718215551,городской посёлок Пайшанба,Payshanba shaharchasi,498,1718215
1377,1718215554,городской посёлок Сув ховузи,Suv xovuzi shaharchasi,498,1718215
1378,1718215558,городской посёлок Мундиен,Mundiyon shaharchasi,498,1718215
1379,1718215564,городской посёлок Полвонтепа,Polvontepa shaharchasi,498,1718215
1380,1718215568,городской посёлок Карадарья,Qoradaryo shaharchasi,498,1718215
1381,1718215574,городской посёлок Войрот,Vayrat shaharchasi,498,1718215
1382,1718215578,городской посёлок Янгикургонча,Yangiqo‘rg‘oncha shaharchasi,498,1718215
1383,1718215584,городской посёлок Каттаминг,Kattaming shaharchasi,498,1718215
1384,1718215811,ССГ Гирдыкурган,Girdiqo‘rg‘on QFY,498,1718215
1385,1718215815,ССГ Янгикурганча,Yangiqo‘rg‘oncha QFY,498,1718215
1386,1718215818,ССГ Аманбай,Omonboy QFY,498,1718215
1387,1718215822,ССГ Дурбеш,Durbesh QFY,498,1718215
1388,1718215833,ССГ Каттакурпа,Kattako‘rpa QFY,498,1718215
1389,1718215837,ССГ Каттаминг,Kattaming QFY,498,1718215
1390,1718215845,ССГ Кичикмундиян,Kichikmundiyon QFY,498,1718215
1391,1718215850,ССГ Майбулак,Moybuloq QFY,498,1718215
1392,1718215867,ССГ Сарайкурган,Saroyqo‘rg‘on QFY,498,1718215
1393,1718215889,ССГ Джумабай,Jumaboy QFY,498,1718215
1394,1718215895,ССГ Куштепа,Qo‘shtepa QFY,498,1718215
1395,1718216551,городской посёлок Кушрабад,Qo‘shrabot shaharchasi,500,1718216
1396,1718216555,городской посёлок Заркент,Zarkent shaharchasi,500,1718216
1397,1718216802,ССГ Актепа,Oqtepa QFY,500,1718216
1398,1718216805,ССГ им. Ахунбабаева,Oxunboboyev nomli QFY,500,1718216
1399,1718216810,ССГ Джуш,Jush QFY,500,1718216
1400,1718216814,ССГ Зармитан,Zarmitan QFY,500,1718216
1401,1718216820,ССГ Кошрабад,Qo‘shrabot QFY,500,1718216
1402,1718216825,ССГ Пичат,Pichat QFY,500,1718216
1403,1718216830,ССГ Урганджи,Urgandji QFY,500,1718216
1404,1718218501,город Акташ,Oqtosh shahri,501,1718218
1405,1718218554,городской посёлок Мирбазар,Mirbozor shaharchasi,501,1718218
1406,1718218558,городской посёлок Гулистон,Guliston shaharchasi,501,1718218
1407,1718218564,городской посёлок Куйи Чархин,Qo‘yi Charxin shaharchasi,501,1718218
1408,1718218811,ССГ Алтыугил,Oltio‘g‘il QFY,501,1718218
1409,1718218819,ССГ им. Ислома Шоира,Islom Shoir QFY,501,1718218
1410,1718218822,ССГ Каракуль,Qorako‘l QFY,501,1718218
1411,1718218826,ССГ Косагаран,Kosogoron QFY,501,1718218
1412,1718218835,ССГ Кадим,Qadim QFY,501,1718218
1413,1718218846,ССГ Чакар,Chaqar QFY,501,1718218
1414,1718218870,ССГ Баландкурган,Balandqo‘rg‘on QFY,501,1718218
1415,1718218872,ССГ Янгирабад,Yangirabod QFY,501,1718218
1416,1718218875,ССГ Карасирак,Qorasiyrak QFY,501,1718218
1417,1718224501,город Пайарык,Payariq shahri,504,1718224
1418,1718224502,город Челек,Chelak shahri,504,1718224
1419,1718224552,городской посёлок Томойрот,Tomoyrat shaharchasi,504,1718224
1420,1718224554,городской посёлок Карасув,Qorasuv shaharchasi,504,1718224
1421,1718224556,городской посёлок Куксарой,Ko‘ksaroy shaharchasi,504,1718224
1422,1718224558,городской посёлок Гужумсой,G‘ujumsoy shaharchasi,504,1718224
1423,1718224562,городской посёлок Хужа Исмоил,Xo‘ja Ismoil shaharchasi,504,1718224
1424,1718224564,городской посёлок Туполос,Tupolos shaharchasi,504,1718224
1425,1718224566,городской посёлок Оккургон,Oqqo‘rg‘on shaharchasi,504,1718224
1426,1718224568,городской посёлок Дустларабад,Do‘stlarobod shaharchasi,504,1718224
1427,1718224572,городской посёлок Дустлик,Do‘stlik shaharchasi,504,1718224
1428,1718224805,ССГ Аккурган,Oqqo‘rg‘on QFY,504,1718224
1429,1718224810,ССГ Айтамгали,Oytamg‘ali QFY,504,1718224
1430,1718224815,ССГ Бирлашган,Birlashgan QFY,504,1718224
1431,1718224825,ССГ Уртасайдов,O‘rta saydov QFY,504,1718224
1432,1718224838,ССГ Чапарашли,Choparoshli QFY,504,1718224
1433,1718224845,ССГ Кокдала,Ko‘kdala QFY,504,1718224
1434,1718224848,ССГ Культусин,Ko‘lto‘sin QFY,504,1718224
1435,1718224855,ССГ Гулистан,Guliston QFY,504,1718224
1436,1718224866,ССГ Карасув,Qorasuv QFY,504,1718224
1437,1718224877,ССГ Саноат,Sanoat QFY,504,1718224
1438,1718224888,ССГ Чаштепа,Choshtepa QFY,504,1718224
1439,1718227501,город Джума,Juma shahri,505,1718227
1440,1718227558,городской посёлок Чархин,Charxin shaharchasi,505,1718227
1441,1718227562,городской посёлок Чортут,Chortut shaharchasi,505,1718227
1442,1718227564,городской посёлок Урта Чархин,O‘rta Charxin shaharchasi,505,1718227
1443,1718227566,городской посёлок Балхиен,Balhiyon shaharchasi,505,1718227
1444,1718227568,городской посёлок Гузалкент,Go‘zalkent shaharchasi,505,1718227
1445,1718227572,городской посёлок Найман,Nayman shaharchasi,505,1718227
1446,1718227574,городской посёлок Джагалбойли,Jag‘alboyli shaharchasi,505,1718227
1447,1718227576,городской посёлок Мехнат,Mehnat shaharchasi,505,1718227
1448,1718227578,городской посёлок Хиндибойи,Hindiboyi shaharchasi,505,1718227
1449,1718227582,городской посёлок Агрон,Agron shaharchasi,505,1718227
1450,1718227584,городской посёлок Искандари,Iskandari shaharchasi,505,1718227
1451,1718227586,городской посёлок Сарибош,Saribosh shaharchasi,505,1718227
1452,1718227807,ССГ Арабхана,Arabxona QFY,505,1718227
1453,1718227812,ССГ Балаташ,Bolatosh QFY,505,1718227
1454,1718227817,ССГ Гузалкент,Go‘zalkent QFY,505,1718227
1455,1718227840,ССГ Анхор,Anxor QFY,505,1718227
1456,1718227842,ССГ Бешкахрамон,Besh qahramon QFY,505,1718227
1457,1718227845,ССГ Сарибаш,Saribosh QFY,505,1718227
1458,1718227848,ССГ Пулатчи,Po‘latchi QFY,505,1718227
1459,1718227850,ССГ Намуна,Namuna QFY,505,1718227
1460,1718227860,ССГ Санчикуль,Sanchikul QFY,505,1718227
1461,1718227867,ССГ Торарык,Torariq QFY,505,1718227
1462,1718227875,ССГ Дурмонтепа,Do‘rmontepa QFY,505,1718227
1463,1718227880,ССГ Димишкиболо,Dimishkibolo QFY,505,1718227
1464,1718227890,ССГ Чимбай,Chimboy QFY,505,1718227
1465,1718230551,городской посёлок Зиатдин,Ziyovuddin shaharchasi,506,1718230
1466,1718230553,городской посёлок Кадирист,Qodirist shaharchasi,506,1718230
1467,1718230555,городской посёлок Паст Буркут,Past Burkut shaharchasi,506,1718230
1468,1718230557,городской посёлок Санчикул,Sanchiqul shaharchasi,506,1718230
1469,1718230559,городской посёлок Сулувкургон,Suluvqo‘rg‘on shaharchasi,506,1718230
1470,1718230561,городской посёлок Ургич,Urgich shaharchasi,506,1718230
1471,1718230563,городской посёлок Хумор,Xumor shaharchasi,506,1718230
1472,1718230804,ССГ Дустобод,Do‘stobod QFY,506,1718230
1473,1718230813,ССГ Хайрабад,Xayrobod QFY,506,1718230
1474,1718230827,ССГ Мисит,Misit QFY,506,1718230
1475,1718230839,ССГ Султанабад,Sultonobod QFY,506,1718230
1476,1718230850,ССГ Юкори Пулатчи,Yuqori Po‘latchi QFY,506,1718230
1477,1718230861,ССГ Куйбок,Quyiboq QFY,506,1718230
1478,1718230870,ССГ Хумар,Xumor QFY,506,1718230
1479,1718230875,ССГ Карнаб,Karnab QFY,506,1718230
1480,1718233551,городской посёлок Гулабад,Gulobod shaharchasi,507,1718233
1481,1718233555,городской посёлок Хужа Ахрори Вали,Xo‘ja Ahrori Vali shaharchasi,507,1718233
1482,1718233806,ССГ Агалик,Ohalik QFY,507,1718233
1483,1718233812,ССГ Куштамгали,Qo‘shtamg‘ali QFY,507,1718233
1484,1718233819,ССГ Багибаланд,Bog‘ibaland QFY,507,1718233
1485,1718233830,ССГ Даштакиболо,Dashtakibolo QFY,507,1718233
1486,1718233850,ССГ Каттакурганарык,Kattaqo‘rg‘onariq QFY,507,1718233
1487,1718233856,ССГ Кульбапоян,Kulbaipoyon QFY,507,1718233
1488,1718233880,ССГ Улугбек,Ulug‘bek QFY,507,1718233
1489,1718233893,ССГ Кайнама,Qaynama QFY,507,1718233
1490,1718235501,город Нурабад,Nurobod shahri,502,1718235
1491,1718235556,городской посёлок Нурбулок,Nurbuloq shaharchasi,502,1718235
1492,1718235817,ССГ Джам,Jom QFY,502,1718235
1493,1718235820,ССГ Джаркудук,Jarquduq QFY,502,1718235
1494,1718235833,ССГ Нурбулак,Nurbuloq QFY,502,1718235
1495,1718235840,ССГ Тим,Tim QFY,502,1718235
1496,1718235843,ССГ Сазогон,Sazog‘on QFY,502,1718235
1497,1718235846,ССГ Улус,Ulus QFY,502,1718235
1498,1718235850,ССГ Тутли,Tutli QFY,502,1718235
1499,1718236501,город Ургут,Urgut shahri,510,1718236
1500,1718236553,городской посёлок Джартепа,Jartepa shaharchasi,510,1718236
1501,1718236556,городской посёлок Камангарон,Kamangaron shaharchasi,510,1718236
1502,1718236559,городской посёлок Гус,G‘o‘s shaharchasi,510,1718236
1503,1718236563,городской посёлок Почвон,Pochvon shaharchasi,510,1718236
1504,1718236566,городской посёлок Испанза,Ispanza shaharchasi,510,1718236
1505,1718236569,городской посёлок Урамас,Uramas shaharchasi,510,1718236
1506,1718236573,городской посёлок Кенагас,Kenagas shaharchasi,510,1718236
1507,1718236806,ССГ Бешбулак,Beshbuloq QFY,510,1718236
1508,1718236811,ССГ Испанза,Ispanza QFY,510,1718236
1509,1718236814,ССГ Гус,G‘o‘s QFY,510,1718236
1510,1718236823,ССГ Иланли,Ilonli QFY,510,1718236
1511,1718236834,ССГ Каратепа,Qoratepa QFY,510,1718236
1512,1718236839,ССГ Бахрин,Baxrin QFY,510,1718236
1513,1718236846,ССГ Джартепа,Jartepa QFY,510,1718236
1514,1718236852,ССГ Урамас,Uramas QFY,510,1718236
1515,1718236858,ССГ Мирзакишлак,Mirzaqishloq QFY,510,1718236
1516,1718236869,ССГ Почван,Pochvon QFY,510,1718236
1517,1718236880,ССГ Булокбоши,Buloqboshi QFY,510,1718236
1518,1718236891,ССГ Янгиарык,Yangiariq QFY,510,1718236
1519,1718238551,городской посёлок Тайлок,Toyloq shaharchasi,509,1718238
1520,1718238554,городской посёлок Адас,Adas shaharchasi,509,1718238
1521,1718238558,городской посёлок Богизагон,Bog‘izag‘on shaharchasi,509,1718238
1522,1718238805,ССГ Адас,Adas QFY,509,1718238
1523,1718238815,ССГ Багизаган,Bog‘izag‘on QFY,509,1718238
1524,1718238820,ССГ Джумабазар,Jumabozor QFY,509,1718238
1525,1718238830,ССГ Гулба,G‘o‘lba QFY,509,1718238
1526,1718238840,ССГ Маданият,Madaniyat QFY,509,1718238
1527,1718238845,ССГ Сочакиболо,Sochakibolo QFY,509,1718238
1528,1718238850,ССГ Тепакишлак,Tepaqishloq QFY,509,1718238
1529,1718238855,ССГ Тайляк,Toyloq QFY,509,1718238
1530,1718238860,ССГ Курганча,Qo‘rg‘oncha QFY,509,1718238
1531,1718401554,городской посёлок Кимегарлар,Kimyogarlar shaharchasi,508,1718401
1532,1718401556,городской посёлок Фархад,Farxod shaharchasi,508,1718401
1533,1718401558,городской посёлок Хишрау,Xishrav shaharchasi,508,1718401
1534,1718406554,городской посёлок Ингичка,Ingichka shaharchasi,499,1718406
1535,1722201551,городской посёлок Корлик,Qorliq shaharchasi,518,1722201
1536,1722201553,городской посёлок Ботош,Botosh shaharchasi,518,1722201
1537,1722201555,городской посёлок Джобу,Jobu shaharchasi,518,1722201
1538,1722201557,городской посёлок Ипок,Ipoq shaharchasi,518,1722201
1539,1722201559,городской посёлок Курама,Qurama shaharchasi,518,1722201
1540,1722201561,городской посёлок Бустон,Bo‘ston shaharchasi,518,1722201
1541,1722201563,городской посёлок Мармин,Mormin shaharchasi,518,1722201
1542,1722201565,городской посёлок Хайрандора,Xayrandara shaharchasi,518,1722201
1543,1722201567,городской посёлок Хужасоат,Xo‘jasoat shaharchasi,518,1722201
1544,1722201569,городской посёлок Чен,Chep shaharchasi,518,1722201
1545,1722201571,городской посёлок Шакаркамиш,Shakarqamish shaharchasi,518,1722201
1546,1722201573,городской посёлок Экраз,Ekraz shaharchasi,518,1722201
1547,1722201575,городской посёлок Янгикурилиш,Yangiqurilish shaharchasi,518,1722201
1548,1722201577,городской посёлок Гулобод,Gulobod shaharchasi,518,1722201
1549,1722201801,ССГ Акалтын,Oq oltin QFY,518,1722201
1550,1722201802,ССГ Акарбулак,Oqarbuloq QFY,518,1722201
1551,1722201803,ССГ Алтынсай,Oltinsoy QFY,518,1722201
1552,1722201804,ССГ Вахшивар,Vaxshivor QFY,518,1722201
1553,1722201807,ССГ Дугаба,Dug‘oba QFY,518,1722201
1554,1722201813,ССГ Карлук,Qorliq QFY,518,1722201
1555,1722201816,ССГ Миршаде,Mirshodi QFY,518,1722201
1556,1722201820,ССГ Узумзор,Uzumzor QFY,518,1722201
1557,1722201823,ССГ Лутфий,Lutfiy QFY,518,1722201
1558,1722202551,городской посёлок Ангор,Angor shaharchasi,511,1722202
1559,1722202553,городской посёлок Таллимарон,Tallimaron shaharchasi,511,1722202
1560,1722202556,городской посёлок Хамкан,Xomkon shaharchasi,511,1722202
1561,1722202559,городской посёлок Карасу,Qorasuv shaharchasi,511,1722202
1562,1722202561,городской посёлок Янгиабад,Yangiobod shaharchasi,511,1722202
1563,1722202563,городской посёлок Таллошкан,Talloshqon shaharchasi,511,1722202
1564,1722202566,городской посёлок Гиламбоб,Gilambob shaharchasi,511,1722202
1565,1722202569,городской посёлок Зартепа,Zartepa shaharchasi,511,1722202
1566,1722202571,городской посёлок Янги турмуш,Yangi turmush shaharchasi,511,1722202
1567,1722202573,городской посёлок Янги Ангор,Yangi Angor shaharchasi,511,1722202
1568,1722202576,городской посёлок Кайран,Kayran shaharchasi,511,1722202
1569,1722202579,городской посёлок Новшахар,Novshahar shaharchasi,511,1722202
1570,1722202815,ССГ им. Навои,Navoiy QFY,511,1722202
1572,1722202829,ССГ Талимаран,Tallimaron QFY,511,1722202
1573,1722202838,ССГ Корасув,Qorasuv QFY,511,1722202
1574,1722202840,ССГ Истиклол,Istiqlol QFY,511,1722202
1575,1722202843,ССГ Занг,Zang QFY,511,1722202
1576,1722202846,ССГ Кайран,Kayran QFY,511,1722202
1577,1722203551,городской посёлок Бандихон,Bandixon shaharchasi,597,1722203
1578,1722204501,город Байсун,Boysun shahri,512,1722204
1579,1722204552,городской посёлок Кофрун,Kofrun shaharchasi,512,1722204
1580,1722204554,городской посёлок Тангимуш,Tangimush shaharchasi,512,1722204
1581,1722204556,городской посёлок Пасурхи,Pasurxi shaharchasi,512,1722204
1582,1722204558,городской посёлок Корабуйин,Qorabo‘yin shaharchasi,512,1722204
1583,1722204562,городской посёлок Рабат,Rabot shaharchasi,512,1722204
1584,1722204811,ССГ Кунгирот,Qo‘ng‘irot QFY,512,1722204
1585,1722204825,ССГ Темир дарвоза,Temir darvoza QFY,512,1722204
1586,1722204828,ССГ Курганча,Qo‘rg‘oncha QFY,512,1722204
1587,1722204830,ССГ Мачай,Machay QFY,512,1722204
1588,1722204832,ССГ Поенкургон,Poyonqo‘rg‘on QFY,512,1722204
1589,1722204843,ССГ Чинорли,Chinorli QFY,512,1722204
1590,1722204846,ССГ Кетмончи,Ketmonchi QFY,512,1722204
1591,1722207551,городской посёлок Халкабад,Xalqobod shaharchasi,517,1722207
1592,1722207553,городской посёлок Бахт,Baxt shaharchasi,517,1722207
1593,1722207555,городской посёлок Байналмилал,Baynalmilal shaharchasi,517,1722207
1594,1722207557,городской посёлок Гулистан,Guliston shaharchasi,517,1722207
1595,1722207559,городской посёлок Ифтихор,Iftixor shaharchasi,517,1722207
1596,1722207561,городской посёлок Казоекли,Qozoyoqli shaharchasi,517,1722207
1597,1722207563,городской посёлок Ак алтин,Oq oltin shaharchasi,517,1722207
1598,1722207565,городской посёлок Таскент,Taskent shaharchasi,517,1722207
1599,1722207567,городской посёлок Озод Ватан,Ozod Vatan shaharchasi,517,1722207
1600,1722207569,городской посёлок Чегарачи,Chegarachi shaharchasi,517,1722207
1601,1722207811,ССГ Бешкутан,Beshqo‘ton QFY,517,1722207
1602,1722207815,ССГ Больдыр,Boldir QFY,517,1722207
1603,1722207822,ССГ Сархад,Sarhad QFY,517,1722207
1604,1722207830,ССГ Каракамар,Qorakamar QFY,517,1722207
1605,1722207833,ССГ Шарк юлдузи,Sharq yulduzi QFY,517,1722207
1606,1722207844,ССГ Музрабад,Muzrabot QFY,517,1722207
1607,1722207847,ССГ Навбахор,Navbahor QFY,517,1722207
1608,1722207849,ССГ Абадан,Obodon QFY,517,1722207
1609,1722207863,ССГ Шураб,Sho‘rob QFY,517,1722207
1610,1722210501,город Денау,Denov shahri,513,1722210
1611,1722210554,городской посёлок Дустлик,Do‘stlik shaharchasi,513,1722210
1612,1722210556,городской посёлок Юрчи,Yurchi shaharchasi,513,1722210
1613,1722210558,городской посёлок Кизилжар,Qiziljar shaharchasi,513,1722210
1614,1722210562,городской посёлок Холчаен,Xolchayon shaharchasi,513,1722210
1615,1722210564,городской посёлок Китоян,Xitoyan shaharchasi,513,1722210
1616,1722210566,городской посёлок Пахтакураш,Paxtakurash shaharchasi,513,1722210
1617,1722210568,городской посёлок Намазгах,Namozgoh shaharchasi,513,1722210
1618,1722210572,городской посёлок Джаматак,Jamatak shaharchasi,513,1722210
1619,1722210574,городской посёлок Янги Хазарбаг,Yangi Hazorbog‘ shaharchasi,513,1722210
1620,1722210576,городской посёлок Янгибаг,Yangibog‘ shaharchasi,513,1722210
1621,1722210578,городской посёлок Дахана,Dahana shaharchasi,513,1722210
1622,1722210582,городской посёлок Янгиабад,Yangiobod shaharchasi,513,1722210
1623,1722210806,ССГ Анбарсай,Anbarsoy QFY,513,1722210
1624,1722210823,ССГ Денау,Denov QFY,513,1722210
1625,1722210830,ССГ Кенагас,Kenagas QFY,513,1722210
1626,1722210834,ССГ Кызылжар,Qiziljar QFY,513,1722210
1627,1722210838,ССГ Фергана,Farg‘ona QFY,513,1722210
1628,1722210840,ССГ Тортувли,Tortuvli QFY,513,1722210
1629,1722210845,ССГ Пистамазар,Pistamozor QFY,513,1722210
1630,1722210850,ССГ Сина,Sina QFY,513,1722210
1631,1722210864,ССГ Хайрабад,Xayrabot QFY,513,1722210
1632,1722210868,ССГ Хазарбаг,Hazarbog‘ QFY,513,1722210
1633,1722210870,ССГ Халчиян,Xolchayon QFY,513,1722210
1634,1722210873,ССГ Янгибаг,Yangibog‘ QFY,513,1722210
1635,1722210875,ССГ Янгизамон,Yangizamon QFY,513,1722210
1636,1722210879,ССГ Юрчи,Yurchi QFY,513,1722210
1637,1722210881,ССГ Янгиабад,Yangiobod QFY,513,1722210
1638,1722210883,ССГ Бинокор,Binokor QFY,513,1722210
1639,1722210885,ССГ Дахана,Dahana QFY,513,1722210
1640,1722212501,город Джаркурган,Jarqo‘rg‘on shahri,514,1722212
1641,1722212554,городской посёлок Какайды,Kakaydi shaharchasi,514,1722212
1642,1722212558,городской посёлок Минор,Minor shaharchasi,514,1722212
1643,1722212564,городской посёлок Каракурсак,Qoraqursoq shaharchasi,514,1722212
1644,1722212568,городской посёлок Марказий Сурхан,Markaziy Surxon shaharchasi,514,1722212
1645,1722212574,городской посёлок Кофрун,Kafrun shaharchasi,514,1722212
1646,1722212811,ССГ Аккурган,Oqqo‘rg‘on QFY,514,1722212
1647,1722212833,ССГ Джаркурган,Jarqo‘rg‘on QFY,514,1722212
1648,1722212855,ССГ Дехканабад,Dehqonobod QFY,514,1722212
1649,1722212866,ССГ Минор,Minor QFY,514,1722212
1650,1722212877,ССГ Сурхан,Surxon QFY,514,1722212
1651,1722212880,ССГ Чарджуй,Chorjo‘y QFY,514,1722212
1652,1722212889,ССГ Шарк-Юлдузи,Sharq Yulduzi QFY,514,1722212
1653,1722214501,город Кумкурган,Qumqo‘rg‘on shahri,516,1722214
1654,1722214570,городской посёлок Хуррият,Hurriyat shaharchasi,516,1722214
1655,1722214572,городской посёлок Элбаен,Elbayon shaharchasi,516,1722214
1656,1722214574,городской посёлок Элобод,Elobod shaharchasi,516,1722214
1657,1722214576,городской посёлок Азларсай,Azlarsoy shaharchasi,516,1722214
